"tanggal","waktu","lat","lon","kdlm.KM","mag.SR","typemag","smaj","smin","az","rms","cphase","region"
"1/7/2018","14:46:42 UTC",-1.42,120.41,10,2.6,"MLv",3.087,1.202,114,0.318,13,"Sulawesi, Indonesia"
"1/7/2018","14:51:04 UTC",4.09,126.6,10,4,"MLv",6.527,0.108,247,0.853,16,"Talaud Islands, Indonesia"
"1/7/2018","16:18:49 UTC",-7.92,117.3,30,2.7,"MLv",3.038,0.915,208,0.659,13,"Bali Sea"
"1/7/2018","16:29:09 UTC",-3.51,131.37,68,3.3,"MLv",5.565,0.959,142,0.336,15,"Irian Jaya Region, Indonesia"
"1/7/2018","16:43:03 UTC",-3.44,131.35,52,2.8,"MLv",3.157,0.915,173,0.47,10,"Irian Jaya Region, Indonesia"
"1/7/2018","18:02:45 UTC",0.1,121.94,157,2.8,"MLv",4.1,0.378,71,0.719,15,"Minahassa Peninsula, Sulawesi"
"1/7/2018","19:42:46 UTC",-1.35,120.4,10,2.7,"MLv",3.238,1.262,115,0.661,17,"Sulawesi, Indonesia"
"1/7/2018","20:57:16 UTC",1.81,122.34,36,2.8,"MLv",4.554,0.819,267,0.776,11,"Minahassa Peninsula, Sulawesi"
"1/7/2018","21:03:49 UTC",-6.73,104.86,20,3.5,"MLv",3.806,0.834,130,0.906,24,"Sunda Strait, Indonesia"
"1/7/2018","21:10:25 UTC",0.1,98.77,10,2.8,"MLv",1.927,0.512,226,0.521,10,"Northern Sumatra, Indonesia"
"1/7/2018","23:09:46 UTC",1.8,96.95,41,4.1,"MLv",5.467,0.792,168,0.707,17,"Off West Coast of Northern Sumatra"
"1/7/2018","23:59:25 UTC",-8.24,117.56,239,3.4,"MLv",6.976,0.621,104,0.827,15,"Sumbawa Region, Indonesia"
"1/8/2018","00:57:15 UTC",-3.39,131.25,28,3.6,"MLv",5.152,0.802,83,0.278,10,"Irian Jaya Region, Indonesia"
"1/8/2018","02:30:12 UTC",4.28,94.89,10,4.5,"MLv",14.423,1.512,139,0.355,16,"Off West Coast of Northern Sumatra"
"1/8/2018","02:59:03 UTC",-8.59,119.03,10,2.6,"MLv",3.374,0.713,165,0.724,5,"Flores Region, Indonesia"
"1/8/2018","03:44:40 UTC",-9.95,124.2,10,3.4,"MLv",8.22,0.205,109,1.12,9,"Timor Region"
"1/8/2018","04:34:45 UTC",0.47,121.64,65,2.6,"MLv",5.02,0.304,108,0.544,9,"Minahassa Peninsula, Sulawesi"
"1/8/2018","07:03:06 UTC",-6.51,104.77,10,3.7,"MLv",6.024,0.922,141,0.924,7,"Sunda Strait, Indonesia"
"1/8/2018","07:15:43 UTC",0.33,122.78,10,3,"MLv",5.426,0.435,115,0.228,7,"Minahassa Peninsula, Sulawesi"
"1/8/2018","08:05:13 UTC",-0.11,132.73,24,3.9,"MLv",5.256,1.647,285,0.28,5,"Irian Jaya Region, Indonesia"
"1/8/2018","08:08:34 UTC",-8.99,114.96,10,2.2,"MLv",2.197,0.254,220,0.722,5,"Bali Region, Indonesia"
"1/8/2018","08:09:28 UTC",0.44,121.29,65,4.4,"MLv",9.565,0.649,63,0.411,19,"Minahassa Peninsula, Sulawesi"
"1/8/2018","08:13:45 UTC",-3.29,131.2,20,4.2,"MLv",10.897,0.728,80,0.484,19,"Irian Jaya Region, Indonesia"
"1/8/2018","08:25:41 UTC",-8.69,118.35,113,3.1,"MLv",3.304,0.186,131,0.155,8,"Sumbawa Region, Indonesia"
"1/8/2018","08:26:08 UTC",-2.96,118.62,10,2.6,"MLv",2.511,0.392,165,0.423,5,"Sulawesi, Indonesia"
"1/8/2018","08:29:47 UTC",-8.46,108.44,21,3.7,"MLv",6.856,0.67,156,0.299,13,"Java, Indonesia"
"1/8/2018","08:57:07 UTC",-0.8,130.99,10,2.3,"MLv",2.343,0.276,144,0.438,5,"Irian Jaya Region, Indonesia"
"1/8/2018","09:08:21 UTC",-9.08,121.99,10,2.7,"MLv",1.792,0.446,135,0.722,7,"Savu Sea"
"1/8/2018","09:23:06 UTC",-3.4,131.15,49,3.4,"MLv",2.983,0.71,161,0.346,8,"Irian Jaya Region, Indonesia"
"1/8/2018","09:31:46 UTC",1.91,123.9,287,4,"MLv",6.034,1.333,147,0.923,16,"Minahassa Peninsula, Sulawesi"
"1/8/2018","09:43:09 UTC",36.45,70.89,166,4.2,"mb",15.31,2.426,139,0.669,9,"Hindu Kush Region, Afghanistan"
"1/8/2018","10:30:05 UTC",-9.58,117.51,24,3.7,"MLv",4.966,0.797,186,0.608,17,"Sumbawa Region, Indonesia"
"1/8/2018","10:41:05 UTC",-3.66,138.37,62,4.4,"mb",18.203,2.001,127,0.833,29,"Irian Jaya, Indonesia"
"1/8/2018","12:13:55 UTC",3.24,128.18,128,4.1,"MLv",7.686,1.689,206,0.657,15,"North of Halmahera, Indonesia"
"1/8/2018","12:58:07 UTC",6.36,-72.79,10,4.9,"mb",162.828,48.65,77,1.015,28,"Northern Colombia"
"1/8/2018","13:01:03 UTC",0.05,122.23,122,2.4,"MLv",1.828,0.516,153,0.808,10,"Minahassa Peninsula, Sulawesi"
"1/8/2018","13:13:36 UTC",0.52,121.17,58,2.7,"MLv",3.045,0.702,102,0.561,12,"Minahassa Peninsula, Sulawesi"
"1/8/2018","13:25:10 UTC",0.86,122.63,23,2.8,"MLv",2.777,0.265,144,0.253,10,"Minahassa Peninsula, Sulawesi"
"1/8/2018","13:28:14 UTC",-7.91,118.75,14,2.5,"MLv",3.03,0.73,129,0.776,10,"Flores Sea"
"1/8/2018","14:08:14 UTC",0.9,122.71,50,2.4,"MLv",1.935,0.217,180,0.323,12,"Minahassa Peninsula, Sulawesi"
"1/8/2018","14:09:49 UTC",2.83,126.81,50,5,"mb",91.272,1.174,73,0.986,127,"Northern Molucca Sea"
"1/8/2018","14:41:57 UTC",-4.22,151.18,20,4.9,"mb",55.478,0.98,137,0.814,30,"New Britain Region, P.N.G."
"1/8/2018","15:38:35 UTC",-1.28,120.42,10,3.3,"MLv",4.026,1.325,115,0.941,18,"Sulawesi, Indonesia"
"1/8/2018","15:51:04 UTC",2.55,95.78,16,4.6,"mb",50.14,0.568,196,0.868,31,"Off West Coast of Northern Sumatra"
"1/8/2018","18:54:40 UTC",1.02,121.05,10,2.4,"MLv",2.673,0.284,162,0.666,10,"Minahassa Peninsula, Sulawesi"
"1/8/2018","19:46:10 UTC",-2.31,128.11,65,3.7,"MLv",7.46,1.04,69,0.808,27,"Ceram Sea"
"1/8/2018","20:17:23 UTC",-6.88,129.83,201,4.6,"mb",12.232,1.821,95,1.046,28,"Banda Sea"
"1/8/2018","20:37:20 UTC",0.61,122.3,52,2.4,"MLv",2.413,0.378,88,0.486,11,"Minahassa Peninsula, Sulawesi"
"1/8/2018","21:55:20 UTC",36.55,71.08,112,4.2,"mb",28.701,2.598,92,0.878,12,"Afghanistan-Tajikistan Border Region"
"1/8/2018","21:57:14 UTC",0.59,121.87,173,1.9,"MLv",1.989,0.13,116,0.805,10,"Minahassa Peninsula, Sulawesi"
"1/8/2018","22:11:12 UTC",1.87,121.86,10,2.3,"MLv",3.037,1.016,263,0.891,10,"Minahassa Peninsula, Sulawesi"
"1/8/2018","22:29:44 UTC",-0.3,124.84,10,3.5,"MLv",4.983,1.221,94,0.921,14,"Southern Molucca Sea"
"1/8/2018","22:53:08 UTC",-9.23,114.54,139,3.4,"MLv",3.842,0.848,211,0.82,14,"South of Bali, Indonesia"
"1/8/2018","22:56:26 UTC",-23.69,-179.96,560,5.1,"mb",74.576,10.408,129,0.759,79,"South of Fiji Islands"
"1/8/2018","23:59:42 UTC",-17.58,-178.59,545,5.5,"mb",143.873,8.358,92,0.932,109,"Fiji Islands Region"
"1/9/2018","00:05:48 UTC",38.12,72.92,104,5.2,"mb",48.655,4.464,58,1.443,18,"Tajikistan"
"1/9/2018","03:56:08 UTC",1.27,121.34,10,2.3,"MLv",1.616,0.578,212,0.628,7,"Minahassa Peninsula, Sulawesi"
"1/9/2018","04:17:16 UTC",-5.46,103.46,26,3,"MLv",1.183,0.74,181,0.148,6,"Southern Sumatra, Indonesia"
"1/9/2018","05:40:06 UTC",-3.87,133.77,18,4.2,"MLv",9.288,0.218,213,0.373,8,"Irian Jaya Region, Indonesia"
"1/9/2018","05:42:42 UTC",-2.45,120.96,10,3.3,"MLv",3.716,0.117,144,1.143,14,"Sulawesi, Indonesia"
"1/9/2018","06:12:33 UTC",-3.56,131.42,17,4,"MLv",10.112,1.025,89,0.988,17,"Irian Jaya Region, Indonesia"
"1/9/2018","08:54:30 UTC",-5.79,131.04,76,4.2,"MLv",16.871,1.692,80,0.59,20,"Banda Sea"
"1/9/2018","09:19:58 UTC",-10.42,112.26,10,4.1,"MLv",8.189,2.263,180,0.792,25,"South of Java, Indonesia"
"1/9/2018","09:23:43 UTC",-10.89,112.2,10,4.1,"MLv",10.144,2.736,192,0.635,20,"South of Java, Indonesia"
"1/9/2018","10:43:24 UTC",-4.2,129.43,149,3.6,"MLv",6.952,0.572,69,0.44,18,"Banda Sea"
"1/9/2018","12:31:46 UTC",-7.81,122.2,301,3.7,"MLv",8.328,0.82,52,0.443,19,"Flores Sea"
"1/9/2018","13:11:06 UTC",-3.59,119.26,12,2,"MLv",1.927,0.356,112,0.4,9,"Sulawesi, Indonesia"
"1/9/2018","14:02:43 UTC",-0.5,125.53,12,4,"MLv",7.217,1.603,55,0.65,27,"Southern Molucca Sea"
"1/9/2018","14:12:26 UTC",3.87,127.13,10,4.1,"MLv",8.915,0.479,164,0.739,18,"Talaud Islands, Indonesia"
"1/9/2018","15:36:01 UTC",-2.76,129.49,67,3.9,"MLv",8.605,1.06,61,0.452,25,"Seram, Indonesia"
"1/9/2018","15:58:43 UTC",0.22,125.92,56,3.9,"MLv",7.42,1.463,58,0.709,20,"Northern Molucca Sea"
"1/9/2018","17:15:50 UTC",0.4,120.66,81,2.3,"MLv",4.25,0.717,104,0.499,12,"Minahassa Peninsula, Sulawesi"
"1/9/2018","17:18:05 UTC",-8.72,118.12,10,2.5,"MLv",3.912,0.283,126,0.668,11,"Sumbawa Region, Indonesia"
"1/9/2018","17:19:32 UTC",-8.71,118.13,10,2.7,"MLv",4.063,0.275,125,0.748,14,"Sumbawa Region, Indonesia"
"1/9/2018","17:58:30 UTC",3.07,126.44,31,3.6,"MLv",6.302,0.961,115,0.237,15,"Talaud Islands, Indonesia"
"1/9/2018","18:14:28 UTC",-7.81,118.1,29,3,"MLv",3.673,0.715,123,0.346,9,"Flores Sea"
"1/9/2018","19:23:18 UTC",0.57,122.04,89,3.6,"MLv",7.46,0.134,104,0.72,19,"Minahassa Peninsula, Sulawesi"
"1/9/2018","22:30:20 UTC",35.22,140.86,18,5.4,"mb",66.557,8.175,156,0.835,60,"Near East Coast of Honshu, Japan"
"1/10/2018","00:57:57 UTC",-10.01,119.2,13,3.9,"MLv",6.478,0.417,186,0.589,17,"Sumba Region, Indonesia"
"1/10/2018","01:03:47 UTC",-30.27,-177.47,64,5.2,"mb",121.286,10.38,153,1.038,40,"Kermadec Islands, New Zealand"
"1/10/2018","01:30:24 UTC",1.01,123.25,10,3,"MLv",3.42,0.457,209,0.859,11,"Minahassa Peninsula, Sulawesi"
"1/10/2018","01:46:01 UTC",21.62,143.16,296,5.2,"mb",86.459,5.527,41,0.867,90,"Mariana Islands Region"
"1/10/2018","02:04:17 UTC",-0.71,131.06,10,2.8,"MLv",3.951,0.255,166,0.381,10,"Irian Jaya Region, Indonesia"
"1/10/2018","02:43:27 UTC",-2.36,102.3,185,3.8,"MLv",6.265,0.879,113,1.038,17,"Southern Sumatra, Indonesia"
"1/10/2018","02:51:34 UTC",17.39,-83.77,10,7.2,"Mw(Mwp)",165.86,29.977,59,1.415,27,"North of Honduras"
"1/10/2018","03:27:16 UTC",-11.25,115.02,10,4.5,"MLv",5.559,2.893,227,0.987,13,"South of Bali, Indonesia"
"1/10/2018","03:38:29 UTC",-0.38,125.58,10,4,"MLv",6.811,1.704,119,0.92,15,"Southern Molucca Sea"
"1/10/2018","03:41:48 UTC",-9.65,123.06,17,3.3,"MLv",2.512,1.193,140,0.948,10,"Timor Region"
"1/10/2018","04:12:00 UTC",-7.75,106.64,59,3,"MLv",1.796,0.653,229,0.722,9,"Java, Indonesia"
"1/10/2018","04:45:32 UTC",-7.04,105.75,48,3.8,"MLv",3.839,0.431,114,0.773,20,"Java, Indonesia"
"1/10/2018","04:55:24 UTC",-10.23,116.41,26,3.6,"MLv",5.413,1.557,202,0.937,17,"South of Sumbawa, Indonesia"
"1/10/2018","04:59:43 UTC",1.36,128.63,10,4.1,"MLv",9.833,1.389,225,0.781,16,"Halmahera, Indonesia"
"1/10/2018","05:08:33 UTC",0.12,125.89,10,3.4,"MLv",3.626,1.518,106,0.983,14,"Northern Molucca Sea"
"1/10/2018","05:12:11 UTC",-21.61,169.36,15,4.7,"mb",79.744,15.112,204,0.889,20,"Southeast of Loyalty Islands"
"1/10/2018","09:17:54 UTC",-7.49,106.82,100,2.7,"MLv",3.193,0.353,106,0.277,10,"Java, Indonesia"
"1/10/2018","09:33:12 UTC",39.93,73.71,276,4,"MLv",6.542,2.768,204,0.427,5,"Tajikistan-Xinjiang Border Region"
"1/10/2018","09:51:01 UTC",-0.02,122.14,110,2.4,"MLv",1.937,0.529,162,0.771,9,"Minahassa Peninsula, Sulawesi"
"1/10/2018","11:08:35 UTC",4.29,94.98,58,4,"MLv",6.302,1.423,279,1.007,11,"Off West Coast of Northern Sumatra"
"1/10/2018","11:40:57 UTC",2.3,126.8,49,4.9,"mb",20.303,1.621,114,1.52,37,"Northern Molucca Sea"
"1/10/2018","11:52:42 UTC",-8.28,120.21,181,3.6,"MLv",5.996,1.539,91,0.905,15,"Flores Region, Indonesia"
"1/10/2018","12:15:30 UTC",-10.66,112.22,10,4.3,"MLv",7.606,2.505,199,1.185,21,"South of Java, Indonesia"
"1/10/2018","12:28:53 UTC",-0.38,123.18,51,2.9,"MLv",4.332,0.772,118,0.709,12,"Minahassa Peninsula, Sulawesi"
"1/10/2018","12:36:00 UTC",-0.01,126.8,29,2.9,"MLv",4.007,0.937,96,1.401,12,"Southern Molucca Sea"
"1/10/2018","12:38:33 UTC",5.23,124.94,61,4.2,"MLv",8.68,1.638,153,0.888,16,"Mindanao, Philippines"
"1/10/2018","12:40:55 UTC",-10.5,112.29,10,4,"MLv",5.659,2.727,230,0.684,12,"South of Java, Indonesia"
"1/10/2018","13:04:20 UTC",1.78,122.38,28,2,"MLv",1.731,0.787,267,0.526,7,"Minahassa Peninsula, Sulawesi"
"1/10/2018","13:13:00 UTC",-8.91,109.11,26,4.5,"MLv",37.819,1.295,113,1.489,45,"Java, Indonesia"
"1/10/2018","13:19:44 UTC",-7.91,117.58,297,3.8,"MLv",9.854,0.933,123,0.862,16,"Bali Sea"
"1/10/2018","13:32:44 UTC",-9.59,121.89,16,3.6,"MLv",9.63,0.857,72,1.39,17,"Savu Sea"
"1/10/2018","13:45:36 UTC",-8.87,116.91,12,2.6,"MLv",2.751,0.13,184,0.344,8,"Sumbawa Region, Indonesia"
"1/10/2018","14:09:16 UTC",1.36,125.74,22,3.1,"MLv",3.397,0.825,119,0.402,7,"Northern Molucca Sea"
"1/10/2018","14:19:24 UTC",-0.59,130.83,31,1.6,"MLv",0.512,0.183,234,0.157,6,"Irian Jaya Region, Indonesia"
"1/10/2018","14:51:53 UTC",-5.21,130.06,217,3.9,"MLv",10.476,0.703,117,1.61,20,"Banda Sea"
"1/10/2018","15:05:11 UTC",-8.48,117.94,146,3.7,"MLv",6.867,0.365,125,0.784,14,"Sumbawa Region, Indonesia"
"1/10/2018","15:13:53 UTC",-1.08,130.84,10,2.6,"MLv",2.046,0.474,169,1.275,7,"Irian Jaya Region, Indonesia"
"1/10/2018","15:15:55 UTC",-0.59,131.24,10,2,"MLv",0.453,0.273,241,0.05,6,"Irian Jaya Region, Indonesia"
"1/10/2018","15:42:19 UTC",-3.31,127.01,10,3,"MLv",6.311,0.115,205,1.078,9,"Seram, Indonesia"
"1/10/2018","16:36:05 UTC",0.91,125.47,18,3.2,"MLv",4.69,0.666,106,1.025,14,"Northern Molucca Sea"
"1/10/2018","17:32:42 UTC",-8.62,118.14,10,3.3,"MLv",3.945,0.206,147,0.832,9,"Sumbawa Region, Indonesia"
"1/10/2018","17:33:29 UTC",-0.93,130.57,12,1.9,"MLv",0.697,0.573,301,0.053,6,"Irian Jaya Region, Indonesia"
"1/10/2018","17:52:02 UTC",-0.15,130.39,53,1.9,"MLv",1.129,0.501,352,0.195,6,"Irian Jaya Region, Indonesia"
"1/10/2018","18:02:03 UTC",-3.36,127,10,3.2,"MLv",5.814,0.16,210,1.1,10,"Buru, Indonesia"
"1/10/2018","18:06:23 UTC",-7.9,117.47,11,4.4,"Mw",18.668,0.969,45,1.309,44,"Bali Sea"
"1/10/2018","18:11:10 UTC",-21.48,141.46,10,3.5,"MLv",5.675,1.962,144,0.803,4,"Queensland, Australia"
"1/10/2018","18:13:09 UTC",36.68,70.52,27,3.8,"MLv",6.696,2.447,150,0.543,6,"Hindu Kush Region, Afghanistan"
"1/10/2018","18:23:33 UTC",-0.76,131.46,10,1.3,"MLv",0.727,0.226,302,0.309,6,"Irian Jaya Region, Indonesia"
"1/10/2018","18:27:45 UTC",21.46,99.76,10,2.7,"MLv",2.738,1.346,318,0.917,6,"Myanmar-China Border Region"
"1/10/2018","19:34:30 UTC",-1.61,36.81,10,3.4,"MLv",6.155,0.649,158,1.519,5,"Kenya"
"1/10/2018","19:53:43 UTC",0.58,122.22,80,1.2,"MLv",1.7,0.293,90,0.343,8,"Minahassa Peninsula, Sulawesi"
"1/10/2018","19:59:39 UTC",-3.35,135.4,72,3.8,"MLv",10.332,1.131,178,1.168,9,"Irian Jaya Region, Indonesia"
"1/10/2018","20:53:37 UTC",1.18,98.91,87,4.2,"MLv",8.692,0.564,45,1.805,28,"Northern Sumatra, Indonesia"
"1/10/2018","23:31:56 UTC",1.3,121.38,10,2.1,"MLv",2.701,0.625,213,0.411,9,"Minahassa Peninsula, Sulawesi"
"1/11/2018","00:22:09 UTC",-3.33,99.48,43,4.3,"MLv",5.457,0.77,211,1.228,16,"Southwest of Sumatra, Indonesia"
"1/11/2018","00:43:42 UTC",23.89,126.57,10,5,"mb",91.348,1.491,132,1.566,32,"Southeast of Ryukyu Islands"
"1/11/2018","02:03:45 UTC",-9.72,121.58,104,4.7,"MLv",13.041,0.81,82,0.872,42,"Savu Sea"
"1/11/2018","02:19:40 UTC",-4.98,127.05,33,4.4,"MLv",8.789,1.735,55,0.533,27,"Banda Sea"
"1/11/2018","03:18:38 UTC",30.83,57.38,83,4.9,"mb",81.626,10.5,89,0.811,35,"Northern and Central Iran"
"1/11/2018","03:23:48 UTC",-4.23,129.62,10,3.8,"MLv",6.749,0.404,68,0.536,16,"Banda Sea"
"1/11/2018","04:09:15 UTC",19.72,145.62,61,5.1,"mb",86.277,6.136,55,0.81,59,"Mariana Islands"
"1/11/2018","06:30:27 UTC",1.22,121.74,16,2,"MLv",4.509,0.669,154,0.268,9,"Minahassa Peninsula, Sulawesi"
"1/11/2018","06:59:30 UTC",33.83,45.9,10,5.5,"mb",93.151,8.041,64,0.886,60,"Iran-Iraq Border Region"
"1/11/2018","07:14:16 UTC",33.76,46.01,10,5.4,"mb",92.71,8.161,92,0.928,48,"Iran-Iraq Border Region"
"1/11/2018","07:55:02 UTC",33.44,46.22,10,5.3,"mb",92.449,8.507,102,0.825,31,"Iran-Iraq Border Region"
"1/11/2018","08:00:40 UTC",33.68,46,10,5.4,"mb",92.695,8.207,63,0.848,51,"Iran-Iraq Border Region"
"1/11/2018","09:38:24 UTC",-0.47,131.84,10,3.7,"MLv",6.818,0.7,176,0.128,8,"Irian Jaya Region, Indonesia"
"1/11/2018","09:42:21 UTC",-2.42,121.3,10,3.2,"MLv",6.055,0.44,117,0.67,9,"Sulawesi, Indonesia"
"1/11/2018","09:43:11 UTC",-7.52,128.66,174,4.7,"mb",21.275,2.656,49,1.077,34,"Banda Sea"
"1/11/2018","09:46:07 UTC",59.3,-30.86,10,4.9,"mb",152.141,37.301,105,0.801,21,"Reykjanes Ridge"
"1/11/2018","10:31:00 UTC",-4.43,129.78,174,4.2,"MLv",10.947,0.158,77,0.555,21,"Banda Sea"
"1/11/2018","10:47:28 UTC",-7.25,106.8,84,3.8,"MLv",4.873,0.334,93,0.399,16,"Java, Indonesia"
"1/11/2018","10:47:55 UTC",-8.85,118.94,101,3.5,"MLv",5.636,0.706,144,0.42,10,"Sumbawa Region, Indonesia"
"1/11/2018","11:36:19 UTC",3.92,126.6,29,4.3,"MLv",9.015,0.105,140,0.561,17,"Talaud Islands, Indonesia"
"1/11/2018","13:09:06 UTC",1.18,121.76,10,3.3,"MLv",6.756,0.632,202,0.224,9,"Minahassa Peninsula, Sulawesi"
"1/11/2018","13:35:39 UTC",30.93,57.29,45,4.7,"mb",62.77,10.532,109,0.643,18,"Northern and Central Iran"
"1/11/2018","14:03:49 UTC",-8.64,118.33,120,4.1,"MLv",7.756,0.139,126,0.401,16,"Sumbawa Region, Indonesia"
"1/11/2018","14:23:14 UTC",0.93,121.16,32,2.2,"MLv",2.532,0.424,151,0.056,6,"Minahassa Peninsula, Sulawesi"
"1/11/2018","17:38:05 UTC",-9.1,117.68,36,3.7,"MLv",9.227,0.284,181,0.687,12,"Sumbawa Region, Indonesia"
"1/11/2018","17:53:34 UTC",-23.96,-179.96,539,5.5,"Mw",85.737,10.526,129,0.743,131,"South of Fiji Islands"
"1/11/2018","18:19:23 UTC",-3.28,131.03,26,3.6,"MLv",10.171,0.568,79,0.444,18,"Irian Jaya Region, Indonesia"
"1/11/2018","18:26:24 UTC",18.36,96.11,12,6,"Mw",77.176,2.729,50,0.915,152,"Myanmar"
"1/11/2018","18:34:02 UTC",0.5,122.33,71,4.1,"MLv",8.223,0.394,52,0.859,22,"Minahassa Peninsula, Sulawesi"
"1/11/2018","18:38:12 UTC",18.32,96.12,19,5,"mb",25.093,2.725,125,0.755,21,"Myanmar"
"1/11/2018","19:08:23 UTC",-0.26,122.78,10,3.2,"MLv",5.681,0.773,69,0.478,14,"Minahassa Peninsula, Sulawesi"
"1/11/2018","19:46:15 UTC",1.47,122.2,10,3.7,"MLv",5.151,0.502,164,0.721,12,"Minahassa Peninsula, Sulawesi"
"1/11/2018","20:04:52 UTC",3.23,98.3,110,4,"MLv",6.199,0.6,99,0.246,13,"Northern Sumatra, Indonesia"
"1/11/2018","20:08:47 UTC",19.58,96.99,10,4.9,"mb",34.306,1.997,164,0.163,8,"Myanmar"
"1/11/2018","21:10:14 UTC",1.7,126.13,10,4,"MLv",7.872,1.271,113,0.596,15,"Northern Molucca Sea"
"1/11/2018","21:12:48 UTC",0.6,122.32,58,3.4,"MLv",6.274,0.392,79,0.224,13,"Minahassa Peninsula, Sulawesi"
"1/11/2018","22:17:24 UTC",-0.98,131.06,11,2.9,"MLv",6.07,0.233,83,0.145,7,"Irian Jaya Region, Indonesia"
"1/11/2018","22:25:49 UTC",0.01,126.98,103,3.6,"MLv",4.715,0.828,85,0.359,14,"Northern Molucca Sea"
"1/11/2018","22:49:07 UTC",-0.04,122.98,146,2.3,"MLv",3.242,0.805,199,0.217,6,"Minahassa Peninsula, Sulawesi"
"1/12/2018","01:49:07 UTC",1.84,126.46,10,4.3,"MLv",15.319,1.397,112,0.897,18,"Northern Molucca Sea"
"1/12/2018","02:18:18 UTC",1.76,98.27,15,3.4,"MLv",3.171,0.735,85,0.316,8,"Northern Sumatra, Indonesia"
"1/12/2018","03:40:55 UTC",38.52,70.25,62,5,"mb",86.883,4.09,74,0.909,15,"Afghanistan-Tajikistan Border Region"
"1/12/2018","04:16:02 UTC",18.29,96.1,10,5.3,"MLv",13.007,2.749,156,0.392,8,"Myanmar"
"1/12/2018","04:42:17 UTC",-9.38,114.14,10,3.5,"MLv",6.693,0.903,204,0.391,10,"South of Bali, Indonesia"
"1/12/2018","05:37:59 UTC",-0.24,99.45,10,3.3,"MLv",4.083,1.137,124,0.457,9,"Southern Sumatra, Indonesia"
"1/12/2018","06:13:14 UTC",-5.51,129.31,274,4.5,"MLv",13.016,1.145,74,0.601,26,"Banda Sea"
"1/12/2018","06:33:23 UTC",-33.44,116.49,10,3.2,"MLv",4.38,0.812,194,0.609,5,"Western Australia"
"1/12/2018","06:40:42 UTC",5.89,126.89,102,4.5,"mb",10.297,1.747,195,0.497,14,"Mindanao, Philippines"
"1/12/2018","07:09:36 UTC",1.05,124.08,10,3,"MLv",3.917,0.874,139,0.128,6,"Minahassa Peninsula, Sulawesi"
"1/12/2018","07:23:49 UTC",-0.11,123.11,98,2.9,"MLv",5.077,0.896,112,0.501,9,"Minahassa Peninsula, Sulawesi"
"1/12/2018","07:50:35 UTC",0.5,98.1,21,4.2,"MLv",5.398,0.291,123,0.29,12,"Northern Sumatra, Indonesia"
"1/12/2018","10:24:58 UTC",-3.34,131.22,32,4.3,"MLv",9.838,0.759,83,0.796,20,"Irian Jaya Region, Indonesia"
"1/12/2018","10:50:36 UTC",-7.59,68,10,4.9,"mb",76.441,18.562,146,1.692,15,"Mid Indian Ridge"
"1/12/2018","13:00:04 UTC",-16.77,-174.25,134,5.2,"mb",143.923,33.384,193,0.659,23,"Tonga Islands"
"1/12/2018","13:09:28 UTC",-8.48,123.82,10,2.9,"MLv",2.127,0.829,142,0.822,7,"Flores Region, Indonesia"
"1/12/2018","13:57:59 UTC",-3.49,134.4,49,3.9,"MLv",11.378,0.713,248,0.28,13,"Irian Jaya Region, Indonesia"
"1/12/2018","14:10:56 UTC",0.97,121.99,29,2.6,"MLv",2.182,0.378,171,0.649,11,"Minahassa Peninsula, Sulawesi"
"1/12/2018","15:02:02 UTC",-5.46,145.55,63,4.8,"mb",21.669,3.852,90,0.609,12,"Eastern New Guinea Reg., P.N.G."
"1/12/2018","15:10:17 UTC",-5.45,145.48,50,4.9,"mb",23.408,3.867,91,0.866,19,"Eastern New Guinea Reg., P.N.G."
"1/12/2018","15:23:57 UTC",18.38,96,10,4.9,"mb",74.687,2.828,84,2.06,25,"Myanmar"
"1/12/2018","15:45:27 UTC",-3.59,127.82,12,3.1,"MLv",5.655,0.381,182,0.518,10,"Seram, Indonesia"
"1/12/2018","16:24:52 UTC",-0.11,122.84,140,3.3,"MLv",4.691,0.869,63,1.029,16,"Minahassa Peninsula, Sulawesi"
"1/12/2018","16:50:46 UTC",2.69,128.47,236,4.1,"MLv",6.044,2.199,195,0.565,13,"Halmahera, Indonesia"
"1/12/2018","21:49:04 UTC",-10.13,122.88,65,4.7,"Mw",92.007,1.081,38,1.288,108,"Savu Sea"
"1/13/2018","00:11:34 UTC",-6.61,129.46,25,4.7,"MLv",6.408,2.277,90,1.078,12,"Banda Sea"
"1/13/2018","01:11:02 UTC",-8.62,116.28,57,3.2,"MLv",2.8,0.604,159,0.413,10,"Sumbawa Region, Indonesia"
"1/13/2018","01:35:20 UTC",51.77,178.09,68,5.3,"mb",76.176,44.338,149,0.639,23,"Rat Islands, Aleutian Islands"
"1/13/2018","01:43:12 UTC",0.78,121.26,10,3.3,"MLv",5.153,0.583,111,0.317,7,"Minahassa Peninsula, Sulawesi"
"1/13/2018","02:39:56 UTC",2.55,98.98,151,3.7,"MLv",3.853,0.153,127,0.566,13,"Northern Sumatra, Indonesia"
"1/13/2018","03:08:21 UTC",-0.61,131.45,13,2.8,"MLv",5.926,0.315,196,0.356,6,"Irian Jaya Region, Indonesia"
"1/13/2018","03:13:23 UTC",-0.48,124.11,10,3.2,"MLv",3.398,1.445,118,0.29,7,"Southern Molucca Sea"
"1/13/2018","03:34:09 UTC",-9.91,121.74,53,3.4,"MLv",10.846,1.152,168,1.44,10,"Savu Sea"
